OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
6a283ec687d32d88a4e3eaaa398cb0ed,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Hungatella, s__uncultured_bacterium
6b220ee20c62cfa9835afa744f5c129d,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Uncultured, s__Unassaigned
d203a5aac2540aa3cce4159018fda9ba,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Akkermansiaceae, g__Akkermansia, s__uncultured_bacterium
d2a2d5a4720dbdf10294aa3a56b96cf1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
e1f76db59e229ae1654da2dab7be3075,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
6ee2d4713d52dde46ec2353fc4d0bca8,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_bacterium
d04f0bbef34fa69d99cfbca519a218fb,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Butyricicoccaceae, g__Unassigned, s__Unassaigned
e44a421344cd97be71b06292818dfeb4,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
d03f9a3e03990d49e7d563d11efb9348,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Orbales, f__Orbaceae, g__Frischella, s__Frischella_perrara
68104d9f0589f3d3041b66b431b8491d,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__DTU089, s__Unassaigned
95ac40ae606574747d68442c3f3f9bc8,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
876c38d1c87b10e75ed5444ac77cd5ce,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Muribaculaceae, g__Muribaculaceae, s__Unassaigned
ca40a5c4dd333b6f129bd3f07a9b7878,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Snodgrassella, s__Unassaigned
6182df01c08e6fb3ff4411c93f6deca3,d__Bacteria, p__Cyanobacteria, c__Vampirivibrionia, o__Gastranaerophilales, f__Gastranaerophilales, g__Gastranaerophilales, s__Unassaigned
9a73e2e170eb7b9de6c433c72009c138,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
2a8c2f927b506881196bec9e29177927,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
72cad430ccaff247b5804e0abefce8a9,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
fbf3c5b21400f08273beb8d47cfa8950,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_sartorii
6a99cb981025400ae8cb89d30f56edb7,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
76619e2dafb804e415ab19e838f8e173,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
76e1157159a3771142902ff365dee2e6,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_Firmicutes
1960a1682dd09eab840bb695efa73023,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
943f9002dd6931171e806448807ae8b1,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
ab37861a579863cd2498da8b71927083,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
d794940a09690d228e72659ac3f5115f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Unassigned, s__Unassaigned
3d8167623173d19412d631d0dad05df6,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Anaerostipes, s__Anaerostipes_caccae
24d821dddfbe031b81a44817e6d6a4c1,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Unassigned, s__Unassaigned
f6b20ec85abf487ed8e4fa371adb4694,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
11f6a46503a6701d323c2c62a64db625,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
4635d14748a18568c13f9265ac715765,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Orbales, f__Orbaceae, g__Gilliamella, s__uncultured_gamma
3aaf2a34ac2801eccdbc5098254ecf22,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Anaerotruncus, s__uncultured_bacterium
e4d20a3288a79d76b62ed2da0090d0b8,d__Bacteria, p__Actinobacteriota, c__Coriobacteriia, o__Coriobacteriales, f__Eggerthellaceae, g__Unassigned, s__Unassaigned
c790551f37a1be94d3999a590ab768d9,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
47defe127d80eb1237b51179fba59a97,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
8a573680a1bdcad765a979c0819b7fab,d__Bacteria, p__Campilobacterota, c__Campylobacteria, o__Campylobacterales, f__Helicobacteraceae, g__Helicobacter, s__Unassaigned
7cd4efa29b942711d9a324e442bd9268,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
4b7cb404fec4c215f8d9180c1c55a1a8,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Breznakia, s__uncultured_bacterium
7af04eb32c1af297a552003bfddfd332,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Weissella, s__Unassaigned
2a4cdb0ae582b4dfb292ecb09ce35fc8,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia, s__Unassaigned
2bfd96a79198d308efca4ae8f92d0c54,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Parabacteroides_sp.
cc20a9b7a82b732d3680f7243d78b87a,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__uncultured_Bacteroidales
ab844d423261199ca27e47229e3242e4,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_fragilis
d08982a97786631332bddb0acc34c414,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
dca07275b4dbd6b42bba6b48639cf14f,d__Bacteria, p__Desulfobacterota, c__Desulfovibrionia, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Desulfovibrio, s__Unassaigned
ae29d7222cca9d09ba6176b1aafc8686,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
72b7d842cbd5401508dc06b4f09a23b0,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
ae6344187080215b3f07eaf7dd5e52ea,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__Lactobacillus_kullabergensis
7574db134eda8adfc4b6e36c8da5259c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
967cca821ac9bf633615d480078d6e22,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_vadinBB60_group, f__Clostridia_vadinBB60_group, g__Clostridia_vadinBB60_group, s__uncultured_bacterium
b587fe14b9d8d45fbcc2e6cfb9383a93,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__[Eubacterium]_coprostanoligenes_group, g__[Eubacterium]_coprostanoligenes_group, s__Unassaigned
f639fad30f7322ef62caf4def8948fef,d__Bacteria, p__Cyanobacteria, c__Vampirivibrionia, o__Gastranaerophilales, f__Gastranaerophilales, g__Gastranaerophilales, s__uncultured_bacterium
90b519ebfedff7c256b2da8078860c97,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__Lactobacillus_mellifer
6851a7af202535e8a9e44f37a660d507,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
614a173f62f27842173adb6913bb3db5,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
a697c3676e46969a8a839e7b131ae01a,d__Bacteria, p__Desulfobacterota, c__Desulfovibrionia, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Desulfovibrio, s__Unassaigned
8143733af89ff04fee2f8060b52d4165,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
bac1514e13095c7f47401552ef98d03b,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__uncultured_bacterium
fc60f6ce9ac1596b1211e077afdecf9d,d__Bacteria, p__Desulfobacterota, c__Desulfovibrionia, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Bilophila, s__uncultured_bacterium
1c6681e0e62fd2d6f97f4c8b8e8649b0,d__Bacteria, p__Unassaigned, c__Unassaigned, o__Unassaigned, f__Unassaigned, g__Unassigned, s__Unassaigned
2129bce51166899da14994b02fa01438,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
9a022053a09086527f5bc445a078a0bf,d__Bacteria, p__Cyanobacteria, c__Vampirivibrionia, o__Gastranaerophilales, f__Gastranaerophilales, g__Gastranaerophilales, s__uncultured_bacterium
5cfcf671482c2e12e00e5f939f8cb7bf,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__uncultured_bacterium
ab0773c106ee6148dfd097a7620fe434,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiaceae, g__Unassigned, s__Unassaigned
03e7cecfb87da524a7f9d4d2c4cb161e,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
51d23bc90498cef5184fbbfac0f5b34e,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__Unassaigned
1d2ca9df1ba578e7a7f78b9ea2a09114,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Anaerofilum, s__uncultured_bacterium
e6be02669fa2b49a9cfd8e1c67426663,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_bacterium
ffc36e27c82042664a16bcd4d380b286,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Escherichia-Shigella, s__Unassaigned
f3a93eb61dcac2de3c661ca0e785c6cc,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Hungatella, s__Unassaigned
f4395934ffbb17383246ff9fdd3f0ec1,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
2e96a8741137c48772f1bc28343e1189,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Candidatus_Stoquefichus, s__Unassaigned
cdcb1067efbd7798c7d8112ff0c4d32d,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Uncultured, s__uncultured_bacterium
628e82bb3169e21475883f81dce2b8ef,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnospiraceae_NK4A136, s__Unassaigned
0a1f5ed70dcb37a86924dbd5fde981af,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Enhydrobacter, s__Unassaigned
ef8b9af0a0ffbe08f75534e550629673,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Unassigned, s__Unassaigned
849b0fcd2b54caa0b8bb7ea1d0f17e33,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
1928e2deabf0f50bc5e216e235cc487b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
8e24946ddc48090be903cea5e84b58bf,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Yokenella, s__Yokenella_regensburgei
2936cf14ae9d93a8467b905767a79744,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
6f89433831e84d2ff3d523e2c0e78521,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
2c7ecd760a0fc563708fb905aec94e2b,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
895d621b123443fb8c42d1e0aa7d03de,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
d5ffad6454efa123e62945a3c3acc4b5,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospirales, g__Hydrogenoanaerobacterium, s__Selenomonadales_bacterium
2695cf85684078bae98b3eec737cfd15,d__Bacteria, p__Actinobacteriota, c__Coriobacteriia, o__Coriobacteriales, f__Eggerthellaceae, g__Gordonibacter, s__Unassaigned
cc825e84cd65058f3b1a968d4563e9ee,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
7377b2f21009a962b2be1d94b7df7671,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Uncultured, s__uncultured_Erysipelotrichaceae
59c6e1e94a0af7426c52f4f561dbfd30,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Unassaigned, g__Unassigned, s__Unassaigned
a7773d30c5a2009a19ba2df73fe658c1,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Unassigned, s__Unassaigned
19becc717e5990c5e35440921c4334f2,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__unidentified
056d643688f70a254e0add5cd10c475d,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__Unassaigned
139e0992e7c04422196a8681b7d18993,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Unassigned, s__Unassaigned
e250da3c1b7286692945c64e82bb845e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
38264b0f2457ce7324f16582ce60853f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
66fbeb692ddf0262abe66c26eddcca10,d__Bacteria, p__Firmicutes, c__Bacilli, o__Entomoplasmatales, f__Spiroplasmataceae, g__Spiroplasma, s__Spiroplasma_citri
970d93b4b6cce9a2f478426b3dcc0758,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
412292dba0332df0eae4cdf0b09eb6db,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
e4ae55ea2f66be4ca84cffbba9af94c3,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Candidatus_Soleaferrea, s__uncultured_bacterium
5ec45fa9e477461df1ecace9f8a3675a,d__Bacteria, p__Firmicutes, c__Clostridia, o__uncultured, f__uncultured, g__Uncultured, s__uncultured_bacterium
9a3ce3ec8a5f99330f5c7deb144226f6,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_vadinBB60_group, f__Clostridia_vadinBB60_group, g__Clostridia_vadinBB60_group, s__uncultured_bacterium
33a0f7c122696ae451dec48092073e2e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
2c2f8fdd3125eb07934f90a98a3c264d,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
b65f9b10da2a6b3f92473000dd0d0271,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
e34995e8c6e90e6b3e30b9d918a63e74,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__Alteromonadaceae, g__Rheinheimera, s__Unassaigned
0102b223fb5b48af94a06c1702a7391e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Unassigned, s__Unassaigned
7e22c38418cd34a03ebac8f38110a3e0,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Unassaigned, g__Unassigned, s__Unassaigned
2830936fa78b8eb81392f0ec13b0265e,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
58b29f5e5f3c41bda0727deba1fa9857,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
75dadf9c1ca2e7b81be34723efc72fa0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
c5016c0c3edd1e05332583f8ca603d54,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
4776021feabb4cf01824583c5e228c31,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__Anaerovorax, s__uncultured_bacterium
3bb59198397312546c19b58d2b460f27,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
fb6e980f3086701bceb57a00ccd6d563,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Morganellaceae, g__Candidatus_Blochmannia, s__Candidatus_Blochmannia
abc0a526db6aa6eeb1648544d0c09d90,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__UBA1819, s__uncultured_bacterium
af52b45884fee0ff5a7da4be68de8eab,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
59b037152717a379feffa4bd5773898d,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
bf3c48a294878a84b1a6e5c9f7a4661e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Butyricicoccaceae, g__UCG-009, s__uncultured_bacterium
23a1670a964403bef83e79450ec13945,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
5065189db171e1318f5ad9079ee48048,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Tyzzerella, s__Unassaigned
1fb40c919d9796da1b9e64871d0f316e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__[Eubacterium]_brachy_group, s__uncultured_Eubacteriaceae
c72d3beda33df7296a1c06fcb63844d1,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__gut_metagenome
2f90fcbe20354a554ac520de1c145c4d,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Orbales, f__Orbaceae, g__Gilliamella, s__uncultured_gamma
fa14c79a2302720c8a2a8eebf4e79872,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
a1412a2979b69115777a6ce36230ae76,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__Unassigned, s__Unassaigned
767550ef24c003ce8b34342d112c377f,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
61a006b2f6a3fa889e62f7ba1d1c8943,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__[Eubacterium]_coprostanoligenes_group, g__[Eubacterium]_coprostanoligenes_group, s__Unassaigned
e7b1749156009940185d5d4e01ebf008,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
c88200d10dc7fcb9541472d5308c424e,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__Unassaigned
181083a73332b4b63d07abf09ae25214,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
c96f65b64f9de89589d1088e17459c96,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
51d3db30ce513301ee6a6f030f831b18,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
3d5b21ec3c1f0646ee21d64a7dca127b,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
1cf9b383f958f0d0f3194a2bd36e2a28,d__Bacteria, p__Cyanobacteria, c__Vampirivibrionia, o__Gastranaerophilales, f__Gastranaerophilales, g__Gastranaerophilales, s__uncultured_bacterium
e5ce7ab8a6a0d4696470494317b88a45,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Uncultured, s__Unassaigned
df38d15320e9129650c153312e8d6c73,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Anaerofilum, s__uncultured_bacterium
16de604c828c1720af35409ce302ae71,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
2518dd0247fda735506786c22ad01b90,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
